Database,Table,Column,Datatype,Missing,Distinct
storm_record,region,Region_id,int64,0,13
storm_record,region,Region_code,object,0,13
storm_record,region,Region_name,object,0,13
storm_record,affected_region,Region_id,int64,0,4
storm_record,affected_region,Storm_ID,int64,0,4
storm_record,affected_region,Number_city_affected,float64,0,6
student_1,list,LastName,object,0,60
student_1,list,FirstName,object,0,59
student_1,list,Grade,int64,0,7
student_1,list,Classroom,int64,0,12
student_1,teachers,LastName,object,0,12
student_1,teachers,FirstName,object,0,12
student_1,teachers,Classroom,int64,0,12
student_assessment,Addresses,address_id,int64,0,15
student_assessment,Addresses,line_1,object,0,15
student_assessment,Addresses,line_2,object,0,15
student_assessment,Addresses,city,object,0,15
student_assessment,Addresses,zip_postcode,object,0,15
student_assessment,Addresses,state_province_county,object,0,12
student_assessment,Addresses,country,object,0,1
student_assessment,People,person_id,int64,0,8
student_assessment,People,first_name,object,0,8
student_assessment,People,middle_name,object,0,8
student_assessment,People,last_name,object,0,7
student_assessment,People,cell_mobile_number,object,0,8
student_assessment,People,email_address,object,0,8
student_assessment,People,login_name,object,0,8
student_assessment,People,password,object,0,8
student_assessment,Students,student_id,int64,0,8
student_assessment,Students,student_details,object,0,8
student_assessment,Courses,course_id,object,0,6
student_assessment,Courses,course_name,object,0,6
student_assessment,Courses,course_description,object,0,6
student_assessment,Courses,other_details,object,6,0
student_assessment,People_Addresses,person_address_id,int64,0,8
student_assessment,People_Addresses,person_id,int64,0,8
student_assessment,People_Addresses,address_id,int64,0,8
student_assessment,People_Addresses,date_from,object,0,8
student_assessment,People_Addresses,date_to,object,0,8
student_assessment,Student_Course_Registrations,student_id,int64,0,7
student_assessment,Student_Course_Registrations,course_id,int64,0,4
student_assessment,Student_Course_Registrations,registration_date,object,0,7
student_assessment,Student_Course_Attendance,student_id,int64,0,6
student_assessment,Student_Course_Attendance,course_id,int64,0,4
student_assessment,Student_Course_Attendance,date_of_attendance,object,0,8
student_assessment,Candidates,candidate_id,int64,0,8
student_assessment,Candidates,candidate_details,object,0,8
student_assessment,Candidate_Assessments,candidate_id,int64,0,5
student_assessment,Candidate_Assessments,qualification,object,0,4
student_assessment,Candidate_Assessments,assessment_date,object,0,5
student_assessment,Candidate_Assessments,asessment_outcome_code,object,0,2
student_transcripts_tracking,Addresses,address_id,int64,0,15
student_transcripts_tracking,Addresses,line_1,object,0,15
student_transcripts_tracking,Addresses,line_2,object,0,15
student_transcripts_tracking,Addresses,line_3,object,15,0
student_transcripts_tracking,Addresses,city,object,0,15
student_transcripts_tracking,Addresses,zip_postcode,object,0,15
student_transcripts_tracking,Addresses,state_province_county,object,0,13
student_transcripts_tracking,Addresses,country,object,0,15
student_transcripts_tracking,Addresses,other_address_details,object,15,0
student_transcripts_tracking,Courses,course_id,int64,0,15
student_transcripts_tracking,Courses,course_name,object,0,15
student_transcripts_tracking,Courses,course_description,object,0,10
student_transcripts_tracking,Courses,other_details,object,15,0
student_transcripts_tracking,Departments,department_id,int64,0,15
student_transcripts_tracking,Departments,department_name,object,0,15
student_transcripts_tracking,Departments,department_description,object,0,13
student_transcripts_tracking,Departments,other_details,object,15,0
student_transcripts_tracking,Degree_Programs,degree_program_id,int64,0,15
student_transcripts_tracking,Degree_Programs,department_id,int64,0,10
student_transcripts_tracking,Degree_Programs,degree_summary_name,object,0,3
student_transcripts_tracking,Degree_Programs,degree_summary_description,object,0,14
student_transcripts_tracking,Degree_Programs,other_details,object,15,0
student_transcripts_tracking,Sections,section_id,int64,0,15
student_transcripts_tracking,Sections,course_id,int64,0,11
student_transcripts_tracking,Sections,section_name,object,0,15
student_transcripts_tracking,Sections,section_description,object,0,13
student_transcripts_tracking,Sections,other_details,object,15,0
student_transcripts_tracking,Semesters,semester_id,int64,0,15
student_transcripts_tracking,Semesters,semester_name,object,0,14
student_transcripts_tracking,Semesters,semester_description,object,0,11
student_transcripts_tracking,Semesters,other_details,object,15,0
student_transcripts_tracking,Students,student_id,int64,0,15
student_transcripts_tracking,Students,current_address_id,int64,0,9
student_transcripts_tracking,Students,permanent_address_id,int64,0,8
student_transcripts_tracking,Students,first_name,object,0,15
student_transcripts_tracking,Students,middle_name,object,0,15
student_transcripts_tracking,Students,last_name,object,0,15
student_transcripts_tracking,Students,cell_mobile_number,object,0,15
student_transcripts_tracking,Students,email_address,object,0,15
student_transcripts_tracking,Students,ssn,object,0,15
student_transcripts_tracking,Students,date_first_registered,object,0,15
student_transcripts_tracking,Students,date_left,object,0,15
student_transcripts_tracking,Students,other_student_details,object,0,14
student_transcripts_tracking,Student_Enrolment,student_enrolment_id,int64,0,15
student_transcripts_tracking,Student_Enrolment,degree_program_id,int64,0,9
student_transcripts_tracking,Student_Enrolment,semester_id,int64,0,9
student_transcripts_tracking,Student_Enrolment,student_id,int64,0,8
student_transcripts_tracking,Student_Enrolment,other_details,object,15,0
student_transcripts_tracking,Student_Enrolment_Courses,student_course_id,int64,0,15
student_transcripts_tracking,Student_Enrolment_Courses,course_id,int64,0,10
student_transcripts_tracking,Student_Enrolment_Courses,student_enrolment_id,int64,0,9
student_transcripts_tracking,Transcripts,transcript_id,int64,0,15
student_transcripts_tracking,Transcripts,transcript_date,object,0,15
student_transcripts_tracking,Transcripts,other_details,object,15,0
student_transcripts_tracking,Transcript_Contents,student_course_id,int64,0,9
student_transcripts_tracking,Transcript_Contents,transcript_id,int64,0,10
swimming,swimmer,ID,int64,0,8
swimming,swimmer,name,object,0,8
swimming,swimmer,Nationality,object,0,7
swimming,swimmer,meter_100,float64,0,6
swimming,swimmer,meter_200,object,0,7
swimming,swimmer,meter_300,object,0,8
swimming,swimmer,meter_400,object,0,8
swimming,swimmer,meter_500,object,0,8
swimming,swimmer,meter_600,object,0,8
swimming,swimmer,meter_700,object,0,8
swimming,swimmer,Time,object,0,8
swimming,stadium,ID,int64,0,10
swimming,stadium,name,object,0,10
swimming,stadium,Capacity,int64,0,9
swimming,stadium,City,object,0,10
swimming,stadium,Country,object,0,6
swimming,stadium,Opening_year,int64,0,4
swimming,event,ID,int64,0,6
swimming,event,Name,object,0,6
swimming,event,Stadium_ID,int64,0,6
swimming,event,Year,object,0,6
swimming,record,ID,int64,0,13
swimming,record,Result,object,0,3
swimming,record,Swimmer_ID,int64,0,6
swimming,record,Event_ID,int64,0,5
theme_gallery,artist,Artist_ID,int64,0,7
theme_gallery,artist,Name,object,0,7
theme_gallery,artist,Country,object,0,3
theme_gallery,artist,Year_Join,int64,0,7
theme_gallery,artist,Age,int64,0,6
theme_gallery,exhibition,Exhibition_ID,int64,0,6
theme_gallery,exhibition,Year,int64,0,6
theme_gallery,exhibition,Theme,object,0,6
theme_gallery,exhibition,Artist_ID,int64,0,5
theme_gallery,exhibition,Ticket_Price,float64,0,5
theme_gallery,exhibition_record,Exhibition_ID,int64,0,5
theme_gallery,exhibition_record,Date,object,0,13
theme_gallery,exhibition_record,Attendance,int64,0,13
tracking_grants_for_research,Document_Types,document_type_code,object,0,2
tracking_grants_for_research,Document_Types,document_description,object,0,2
tracking_grants_for_research,Documents,document_id,int64,0,15
tracking_grants_for_research,Documents,document_type_code,object,0,2
tracking_grants_for_research,Documents,grant_id,int64,0,8
tracking_grants_for_research,Documents,sent_date,object,0,15
tracking_grants_for_research,Documents,response_received_date,object,0,15
tracking_grants_for_research,Documents,other_details,object,0,1
tracking_grants_for_research,Grants,grant_id,int64,0,15
tracking_grants_for_research,Grants,organisation_id,int64,0,10
tracking_grants_for_research,Grants,grant_amount,float64,0,15
tracking_grants_for_research,Grants,grant_start_date,object,0,15
tracking_grants_for_research,Grants,grant_end_date,object,0,15
tracking_grants_for_research,Grants,other_details,object,0,12
tracking_grants_for_research,Organisation_Types,organisation_type,object,0,2
tracking_grants_for_research,Organisation_Types,organisation_type_description,object,0,2
tracking_grants_for_research,Organisations,organisation_id,int64,0,15
tracking_grants_for_research,Organisations,organisation_type,object,0,2
tracking_grants_for_research,Organisations,organisation_details,object,0,14
tracking_grants_for_research,Project_Outcomes,project_id,int64,0,10
tracking_grants_for_research,Project_Outcomes,outcome_code,object,0,2
tracking_grants_for_research,Project_Outcomes,outcome_details,object,15,0
tracking_grants_for_research,Project_Staff,staff_id,float64,0,15
tracking_grants_for_research,Project_Staff,project_id,int64,0,10
tracking_grants_for_research,Project_Staff,role_code,object,0,2
tracking_grants_for_research,Project_Staff,date_from,object,0,15
tracking_grants_for_research,Project_Staff,date_to,object,0,15
tracking_grants_for_research,Project_Staff,other_details,object,15,0
tracking_grants_for_research,Projects,project_id,int64,0,15
tracking_grants_for_research,Projects,organisation_id,int64,0,10
tracking_grants_for_research,Projects,project_details,object,0,15
tracking_grants_for_research,Research_Outcomes,outcome_code,object,0,2
tracking_grants_for_research,Research_Outcomes,outcome_description,object,0,2
tracking_grants_for_research,Research_Staff,staff_id,int64,0,15
tracking_grants_for_research,Research_Staff,employer_organisation_id,int64,0,9
tracking_grants_for_research,Research_Staff,staff_details,object,0,14
tracking_grants_for_research,Staff_Roles,role_code,object,0,2
tracking_grants_for_research,Staff_Roles,role_description,object,0,2
tracking_grants_for_research,Tasks,task_id,int64,0,15
tracking_grants_for_research,Tasks,project_id,int64,0,15
tracking_grants_for_research,Tasks,task_details,object,0,15
tracking_grants_for_research,Tasks,eg Agree Objectives,object,15,0
tracking_orders,Customers,customer_id,int64,0,15
tracking_orders,Customers,customer_name,object,0,15
tracking_orders,Customers,customer_details,object,0,14
tracking_orders,Invoices,invoice_number,int64,0,15
tracking_orders,Invoices,invoice_date,object,0,15
tracking_orders,Invoices,invoice_details,object,0,14
tracking_orders,Orders,order_id,int64,0,15
tracking_orders,Orders,customer_id,int64,0,10
tracking_orders,Orders,order_status,object,0,3
tracking_orders,Orders,date_order_placed,object,0,15
tracking_orders,Orders,order_details,object,15,0
tracking_orders,Products,product_id,int64,0,15
tracking_orders,Products,product_name,object,0,5
tracking_orders,Products,product_details,object,15,0
tracking_orders,Order_Items,order_item_id,int64,0,15
tracking_orders,Order_Items,product_id,int64,0,9
tracking_orders,Order_Items,order_id,int64,0,9
tracking_orders,Order_Items,order_item_status,object,0,3
tracking_orders,Order_Items,order_item_details,object,15,0
tracking_orders,Shipments,shipment_id,int64,0,15
tracking_orders,Shipments,order_id,int64,0,12
tracking_orders,Shipments,invoice_number,int64,0,7
tracking_orders,Shipments,shipment_tracking_number,object,0,15
tracking_orders,Shipments,shipment_date,object,0,15
tracking_orders,Shipments,other_shipment_details,object,15,0
tracking_orders,Shipment_Items,shipment_id,int64,0,10
tracking_orders,Shipment_Items,order_item_id,int64,0,9
tracking_share_transactions,Investors,investor_id,int64,0,20
tracking_share_transactions,Investors,Investor_details,object,0,14
tracking_share_transactions,Lots,lot_id,int64,0,15
tracking_share_transactions,Lots,investor_id,int64,0,9
tracking_share_transactions,Lots,lot_details,object,0,8
tracking_share_transactions,Ref_Transaction_Types,transaction_type_code,object,0,2
tracking_share_transactions,Ref_Transaction_Types,transaction_type_description,object,0,2
tracking_share_transactions,Transactions,transaction_id,int64,0,15
tracking_share_transactions,Transactions,investor_id,int64,0,10
tracking_share_transactions,Transactions,transaction_type_code,object,0,2
tracking_share_transactions,Transactions,date_of_transaction,object,0,15
tracking_share_transactions,Transactions,amount_of_transaction,float64,0,13
tracking_share_transactions,Transactions,share_count,object,0,14
tracking_share_transactions,Transactions,other_details,object,15,0
tracking_share_transactions,Sales,sales_transaction_id,int64,0,15
tracking_share_transactions,Sales,sales_details,object,0,10
tracking_share_transactions,Purchases,purchase_transaction_id,int64,0,15
tracking_share_transactions,Purchases,purchase_details,object,0,11
tracking_share_transactions,Transactions_Lots,transaction_id,int64,0,9
tracking_share_transactions,Transactions_Lots,lot_id,int64,0,9
tracking_software_problems,Problem_Category_Codes,problem_category_code,object,0,3
tracking_software_problems,Problem_Category_Codes,problem_category_description,object,0,3
tracking_software_problems,Problem_Log,problem_log_id,int64,0,15
tracking_software_problems,Problem_Log,assigned_to_staff_id,int64,0,10
tracking_software_problems,Problem_Log,problem_id,int64,0,9
tracking_software_problems,Problem_Log,problem_category_code,object,0,3
tracking_software_problems,Problem_Log,problem_status_code,object,0,2
tracking_software_problems,Problem_Log,log_entry_date,object,0,15
tracking_software_problems,Problem_Log,log_entry_description,object,0,12
tracking_software_problems,Problem_Log,log_entry_fix,object,0,12
tracking_software_problems,Problem_Log,other_log_details,object,0,13
tracking_software_problems,Problem_Status_Codes,problem_status_code,object,0,2
tracking_software_problems,Problem_Status_Codes,problem_status_description,object,0,2
tracking_software_problems,Product,product_id,int64,0,15
tracking_software_problems,Product,product_name,object,0,15
tracking_software_problems,Product,product_details,object,0,11
tracking_software_problems,Staff,staff_id,int64,0,15
tracking_software_problems,Staff,staff_first_name,object,0,15
tracking_software_problems,Staff,staff_last_name,object,0,15
tracking_software_problems,Staff,other_staff_details,object,0,10
tracking_software_problems,Problems,problem_id,int64,0,15
tracking_software_problems,Problems,product_id,int64,0,9
tracking_software_problems,Problems,closure_authorised_by_staff_id,int64,0,11
tracking_software_problems,Problems,reported_by_staff_id,int64,0,9
tracking_software_problems,Problems,date_problem_reported,object,0,15
